game,text,label
france_ligue-1/2016-2017/2016-11-27 - 22-45 Lyon 1 - 2 Paris SG/1,And Chadardère too who had a big match last year.,PAST
spain_laliga/2015-2016/2016-04-20 - 23-00 Real Madrid 3 - 0 Villarreal/1,and now he has it and how Zinedine Zidane's team,CURRENT
europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 B. Monchengladbach 1 - 1 Juventus/1,"Obviously the German team is not going to be the favorite in Manchester, but who knows.",IRRELEVANT
italy_serie-a/2015-2016/2015-09-20 - 13-30 Chievo 0 - 1 Inter/1,Particularly in his last season,PAST
france_ligue-1/2016-2017/2016-10-15 - 18-00 Nancy 1 - 2 Paris SG/1,in knitted fabric born Kimpembe,IRRELEVANT
spain_laliga/2016-2017/2017-03-19 - 22-45 Barcelona 4 - 2 Valencia/2,he puts it for André Gómez,CURRENT
italy_serie-a/2016-2017/2017-05-20 - 19-00 Chievo 3 - 5 AS Roma/2,new characters are born,IRRELEVANT
france_ligue-1/2016-2017/2017-03-19 - 23-00 Paris SG 2 - 1 Lyon/1,and there is Réal,CURRENT
spain_laliga/2016-2017/2016-10-29 - 21-45 Barcelona 1 - 0 Granada CF/1,Neymar puts it,CURRENT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Paris SG 2 - 0 Malmo FF/1,system because it's not it's not his favorite system anyway,IRRELEVANT
spain_laliga/2016-2017/2017-05-21 - 21-00 Barcelona 4 - 2 Eibar/1,"It's a corner kick for Barça, Mikel asked for a penalty here.",CURRENT
england_epl/2015-2016/2015-11-07 - 18-00 Manchester United 2 - 0 West Brom/2,The red group supports Michael.,IRRELEVANT
italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2,In 2001 they became champions for the last time.,PAST
italy_serie-a/2015-2016/2015-09-26 - 21-45 Napoli 2 - 1 Juventus/1,Just a misunderstanding,CURRENT
spain_laliga/2015-2016/2016-04-30 - 17-00 Real Sociedad 0 - 1 Real Madrid/1,Ramos is in trouble now for Real Madrid he returns to the fray Real Nacho was very firm and supports himself,IRRELEVANT
england_epl/2016-2017/2016-09-17 - 17-00 Hull City 1 - 4 Arsenal/1,He was born to play for the Swiss national team,IRRELEVANT
germany_bundesliga/2014-2015/2015-02-21 - 17-30 Paderborn 0 - 6 Bayern Munich/2,Not calling up first division players like Daniel Brückner and Jens Wemmer to the squad at all,CURRENT
france_ligue-1/2016-2017/2017-04-22 - 18-00 Paris SG 2 - 0 Montpellier/1,for Paris Saint-Germain,CURRENT
spain_laliga/2016-2017/2016-09-17 - 14-00 Leganes 1 - 5 Barcelona/2,Leganes.,CURRENT
italy_serie-a/2016-2017/2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan/1,at the very end of last season.,PAST
england_epl/2016-2017/2016-09-10 - 17-00 Arsenal 2 - 1 Southampton/1,well of course the favorite,IRRELEVANT
france_ligue-1/2016-2017/2016-10-23 - 21-45 Paris SG 0 - 0 Marseille/1,story far from the fanny family by lucas,IRRELEVANT
france_ligue-1/2016-2017/2017-05-07 - 18-00 Marseille 2 - 1 Nice/1,And it's everywhere,CURRENT
europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 PSV 2 - 0 Wolfsburg/2,around the corner,CURRENT
europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Gent 1 - 0 Valencia/1,"My goodness, what an opportunity.",CURRENT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Paris SG 2 - 0 Malmo FF/1,system because it's not it's not his favorite system anyway,IRRELEVANT
italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2,probably the days when his children are born and the day when he ends his career.,IRRELEVANT
england_epl/2015-2016/2015-09-26 - 17-00 Leicester 2 - 5 Arsenal/1,With speed and with talent.,CURRENT
italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/1,But the referee blew the whistle a little earlier.,PAST
italy_serie-a/2016-2017/2016-09-18 - 18-00 Empoli 0 - 2 Internazionale/1,"In addition to Juventus, Empoli is also one of his favorite opponents,",IRRELEVANT
europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/1,Neymar comes helping a marmoset,CURRENT
europe_uefa-champions-league/2015-2016/2015-09-15 - 21-45 Real Madrid 4 - 0 Shakhtar Donetsk/1,That to the system that Real Madrid was playing last year with Ancelotti,PAST
spain_laliga/2016-2017/2017-01-08 - 22-45 Villarreal 1 - 1 Barcelona/1,He was born in Germany.,IRRELEVANT
italy_serie-a/2016-2017/2016-08-27 - 21-45 Napoli 4 - 2 AC Milan/2,But Kuzka did not go to the locker room.,CURRENT
italy_serie-a/2016-2017/2017-04-23 - 13-30 Sassuolo 2 - 2 Napoli/2,"However, in this game he was given only the first half by Sebio Di Francesco.",CURRENT
spain_laliga/2019-2020/2019-12-14 - 18-00 Real Sociedad 2 - 2 Barcelona/1,And now it has served you,CURRENT
spain_laliga/2016-2017/2016-10-15 - 17-15 Barcelona 4 - 0 Dep. La Coruna/2,Strategy action.,CURRENT
spain_laliga/2016-2017/2016-08-20 - 19-15 Barcelona 6 - 2 Betis/1,"Last year Rubén Castro scored 19, two years ago he scored 32",PAST
italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/2,A moment was born.,IRRELEVANT
europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Dortmund 1 - 1 Anderlecht/1,Ginter.,CURRENT
germany_bundesliga/2016-2017/2016-10-14 - 21-30 Dortmund 1 - 1 Hertha Berlin/2,Idol.,IRRELEVANT
france_ligue-1/2016-2017/2016-08-21 - 21-45 Paris SG 3 - 0 Metz/2,until we win the Champions League I will stay here,CURRENT
italy_serie-a/2016-2017/2017-01-15 - 17-00 Udinese 0 - 1 AS Roma/2,Football player born in 1996.,PAST
france_ligue-1/2016-2017/2017-02-10 - 22-45 Bordeaux 0 - 3 Paris SG/1,"at 8 goals and 10 assists and far, far from his performance last season",PAST
spain_laliga/2019-2020/2019-10-05 - 18-00 Real Madrid 4 - 2 Granada/1,"The Leganés footballer advanced, advanced and advanced with the ball.",CURRENT
spain_laliga/2015-2016/2016-04-02 - 21-30 Barcelona 1 - 2 Real Madrid/1,make him play in little space,CURRENT
germany_bundesliga/2014-2015/2015-04-25 - 16-30 Dortmund 2 - 0 Eintracht Frankfurt/1,"And on the other hand, logically, Lukas Piasson was born in Sao Paulo.",IRRELEVANT
italy_serie-a/2016-2017/2017-02-10 - 22-45 Napoli 2 - 0 Genoa/2,And the phrase about the fact that 2-0 is Fabio Capello’s least favorite score is out of place.,IRRELEVANT
europe_uefa-champions-league/2015-2016/2015-11-25 - 22-45 Malmo FF 0 - 5 Paris SG/1,Konaté was born in Malmeux.,IRRELEVANT
spain_laliga/2014-2015/2015-05-09 - 21-00 Real Madrid 2 - 2 Valencia/1,"well, they see Real Madrid as a very favorite",IRRELEVANT
france_ligue-1/2016-2017/2016-09-23 - 21-45 Toulouse 2 - 0 Paris SG/1,Claire on her supports facing Edinson Cavani at the end of the axis.,IRRELEVANT
spain_laliga/2015-2016/2016-03-20 - 22-30 Real Madrid 4 - 0 Sevilla/1,Danilo puts it back in the area,PAST
italy_serie-a/2016-2017/2016-11-20 - 22-45 AC Milan 2 - 2 Inter/2,"Dmitry Shnyakin was not born yet, but we are not talking about the fact that he was in Milan and that he was in Milan",IRRELEVANT
spain_laliga/2016-2017/2017-03-04 - 18-15 Eibar 1 - 4 Real Madrid/2,"He has eight goals, which are the same ones he scored with Getafe in 2009-2010.",PAST
spain_laliga/2016-2017/2017-03-18 - 18-15 Ath Bilbao 1 - 2 Real Madrid/2,It is infallible.,CURRENT
europe_uefa-champions-league/2016-2017/2016-11-23 - 22-45 Napoli 0 - 0 Dyn. Kiev/1,family,IRRELEVANT
italy_serie-a/2016-2017/2017-04-15 - 21-45 Napoli 3 - 0 Udinese/1,"Well, and at the same time, active desire supports them.",IRRELEVANT
spain_laliga/2019-2020/2019-10-05 - 18-00 Real Madrid 4 - 2 Granada/2,Germán Sánchez loves her.,IRRELEVANT
europe_uefa-champions-league/2016-2017/2017-04-11 - 18-00 Juventus 3 - 0 Barcelona/2,Back in Palermo,PAST
italy_serie-a/2016-2017/2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma/2,family,IRRELEVANT
europe_uefa-champions-league/2014-2015/2014-12-09 - 22-45 Real Madrid 4 - 0 Ludogorets/1,a born ball retriever much less and yet they all do that function,IRRELEVANT
france_ligue-1/2016-2017/2016-10-28 - 21-45 Lille 0 - 1 Paris SG/2,The family that plays a little longer,IRRELEVANT
europe_uefa-champions-league/2016-2017/2016-11-01 - 20-45 Besiktas 1 - 1 Napoli/1,"The favorite of Muritso Sari, who came with him from Empoli before last season.",PAST
germany_bundesliga/2016-2017/2016-11-26 - 17-30 Eintracht Frankfurt 2 - 1 Dortmund/1,Idol.,IRRELEVANT
spain_laliga/2016-2017/2016-11-27 - 22-45 Real Sociedad 1 - 1 Barcelona/2,Ball back. Jordi Alba comes for the Portuguese André Gómez playing the ball.,CURRENT
germany_bundesliga/2016-2017/2016-09-20 - 21-00 Wolfsburg 1 - 5 Dortmund/2,paul called ddr champion with magdeburg and european cup winner in 1974,PAST
europe_uefa-champions-league/2016-2017/2017-05-09 - 18-00 Juventus 2 - 1 Monaco/1,Goalkeeper who holds the Serie A record set last year.,PAST
germany_bundesliga/2016-2017/2016-10-29 - 19-30 Dortmund 0 - 0 Schalke/1,"Basically, it is what Mainz did here last season or in the past",PAST
italy_serie-a/2016-2017/2016-08-20 - 19-00 AS Roma 4 - 0 Udinese/1,"Last year Dinatale played very little, scored very few goals.",PAST
italy_serie-a/2016-2017/2017-01-15 - 17-00 Napoli 3 - 1 Pescara/2,"Friends, Lorenzo Tanelli. It’s not for nothing that Moriso Sari put him back in the main lineup today.",PAST
europe_uefa-champions-league/2015-2016/2015-11-04 - 22-45 Barcelona 3 - 0 BATE/2,about to connect with Suárez,CURRENT
england_epl/2016-2017/2016-09-10 - 17-00 Arsenal 2 - 1 Southampton/2,most last season,PAST
italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/1,God loves the truth.,IRRELEVANT
spain_laliga/2019-2020/2019-08-17 - 18-00 Celta Vigo 1 - 3 Real Madrid/1,last year,PAST
italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/1,Today he is one of the few starters that the previous game has had,PAST
spain_laliga/2016-2017/2017-03-18 - 18-15 Ath Bilbao 1 - 2 Real Madrid/2,The one who joins Real Madrid is Isco Alarcón.,CURRENT
europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Paris SG 3 - 0 Basel/1,...in Kosovo while Granit was born in Switzerland,IRRELEVANT
france_ligue-1/2016-2017/2016-10-28 - 21-45 Lille 0 - 1 Paris SG/1,this forehead shot that was fired earlier,PAST
spain_laliga/2016-2017/2017-02-11 - 22-45 Osasuna 1 - 3 Real Madrid/1,Alex is now trying it at Danilo's speed.,CURRENT
spain_laliga/2015-2016/2015-09-26 - 19-15 Real Madrid 0 - 0 Malaga/1,The supports are not strong and that is,IRRELEVANT
spain_laliga/2016-2017/2017-01-29 - 14-00 Betis 1 - 1 Barcelona/2,André Gómez loves her.,IRRELEVANT
italy_serie-a/2016-2017/2016-12-01 - 18-00 Napoli 3 - 0 Internazionale/1,Loves these hot matches.,IRRELEVANT
spain_laliga/2016-2017/2016-09-10 - 21-30 Barcelona 1 - 2 Alaves/1,idol,IRRELEVANT
italy_serie-a/2016-2017/2016-12-01 - 18-00 Napoli 3 - 0 Internazionale/2,"Last year, however, I had the opportunity to play an away match against Naples",PAST
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/2,bernhard he had lost his regular place in the Bundesliga last season,PAST
germany_bundesliga/2016-2017/2017-04-15 - 16-30 Dortmund 3 - 1 Eintracht Frankfurt/1,Who is back in top form.,PAST
spain_laliga/2015-2016/2016-05-14 - 18-00 Dep. La Coruna 0 - 2 Real Madrid/1,It was Real Madrid who started scoring earlier in the 7th minute against FC Barcelona.,PAST
france_ligue-1/2016-2017/2016-09-23 - 21-45 Toulouse 2 - 0 Paris SG/2,This terrible start to the second period for Unai Henry and his family,IRRELEVANT
england_epl/2015-2016/2015-09-26 - 19-30 Newcastle Utd 2 - 2 Chelsea/2,"But man, I think he will go back in as much as possible.",PAST
france_ligue-1/2016-2017/2017-02-26 - 23-00 Marseille 1 - 5 Paris SG/2,It's a bit like last year's match.,PAST
italy_serie-a/2016-2017/2017-03-12 - 22-45 Palermo 0 - 3 AS Roma/2,Disease born in 98,IRRELEVANT
italy_serie-a/2016-2017/2016-10-15 - 16-00 Napoli 1 - 3 AS Roma/2,They have now reached their favorite position.,IRRELEVANT
europe_uefa-champions-league/2014-2015/2015-05-12 - 21-45 Bayern Munich 3 - 2 Barcelona/1,The left one is not necessarily his favorite foot.,IRRELEVANT
spain_laliga/2015-2016/2015-09-19 - 17-00 Real Madrid 1 - 0 Granada CF/2,Arabi stepped on him and we will see it after the shot there when he supports Keylor Nabas trying to join,IRRELEVANT
europe_uefa-champions-league/2016-2017/2016-09-28 - 21-45 Napoli 4 - 2 Benfica/1,Happerein loves to play with his feet.,IRRELEVANT
spain_laliga/2019-2020/2019-08-17 - 18-00 Celta Vigo 1 - 3 Real Madrid/2,for Zinedine Zidane's team,CURRENT
italy_serie-a/2016-2017/2016-11-26 - 22-45 Empoli 1 - 4 AC Milan/2,Milan,CURRENT
germany_bundesliga/2014-2015/2015-04-11 - 16-30 Bayern Munich 3 - 0 Eintracht Frankfurt/2,Idol.,IRRELEVANT
spain_laliga/2015-2016/2015-09-12 - 21-30 Atl. Madrid 1 - 2 Barcelona/1,Neymar is going to show,CURRENT
france_ligue-1/2016-2017/2017-04-14 - 21-45 Angers 0 - 2 Paris SG/1,is here is a picture of me this morning and waterort I pose on things,CURRENT
germany_bundesliga/2016-2017/2017-02-11 - 17-30 Darmstadt 2 - 1 Dortmund/1,"Once at VfL Bochum, where he also grew up.",IRRELEVANT
europe_uefa-champions-league/2016-2017/2016-11-01 - 22-45 Manchester City 3 - 1 Barcelona/1,Inside comes Neymar,CURRENT
spain_laliga/2014-2015/2015-04-18 - 21-00 Real Madrid 3 - 1 Malaga/1,and Pepe,CURRENT
france_ligue-1/2016-2017/2017-03-04 - 19-00 Paris SG 1 - 0 Nancy/2,And there was a mistake earlier on the edge of the penalty area on Cavani.,PAST
france_ligue-1/2016-2017/2016-10-28 - 21-45 Lille 0 - 1 Paris SG/1,who was born in Colombe,IRRELEVANT
france_ligue-1/2016-2017/2016-08-28 - 21-45 Monaco 3 - 1 Paris SG/2,he tries to do what he also tried earlier,PAST
spain_laliga/2016-2017/2017-03-19 - 22-45 Barcelona 4 - 2 Valencia/1,By Carlos Soler.,CURRENT
europe_uefa-champions-league/2016-2017/2016-10-19 - 21-45 Paris SG 3 - 0 Basel/2,Islam while last year he had found a,PAST
france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/1,"This year, you said earlier, it was the Parisian coach's second choice.",PAST
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Dyn. Kiev 2 - 2 FC Porto/2,"And it supports the attack not just with raids, but with creativity.",IRRELEVANT
spain_laliga/2015-2016/2015-11-08 - 18-00 Barcelona 3 - 0 Villarreal/1,The stories about his life made me believe normally that the president,CURRENT
italy_serie-a/2016-2017/2016-08-20 - 18-00 Juventus 2 - 1 Fiorentina/1,"Well, Ventus must acquire one of them.",CURRENT
italy_serie-a/2016-2017/2017-05-28 - 19-00 Sampdoria 2 - 4 Napoli/2,Fabio Quagliarella scored an absolutely correct goal.,CURRENT
europe_uefa-champions-league/2016-2017/2017-04-12 - 21-45 Bayern Munich 1 - 2 Real Madrid/1,Ramos loves her.,IRRELEVANT
italy_serie-a/2016-2017/2016-08-21 - 21-45 Pescara 2 - 2 Napoli/1,Piscara.,CURRENT
spain_laliga/2016-2017/2016-09-18 - 21-45 Espanyol 0 - 2 Real Madrid/2,It's just that he hasn't had much left either.,CURRENT
spain_laliga/2016-2017/2017-02-26 - 18-15 Atl. Madrid 1 - 2 Barcelona/1,although the ball is now back in Atlético's possession,PAST
europe_uefa-champions-league/2016-2017/2017-03-07 - 22-45 Napoli 1 - 3 Real Madrid/2,Mertens took it,CURRENT
spain_laliga/2016-2017/2017-04-26 - 20-30 Barcelona 7 - 1 Osasuna/2,in 2007-2008,PAST
england_epl/2015-2016/2016-04-09 - 19-30 Manchester City 2 - 1 West Brom/2,But the truth is that it was one of the best in Europe last year.,PAST
italy_serie-a/2016-2017/2017-01-22 - 22-45 AS Roma 1 - 0 Cagliari/1,He finished it in 2008,PAST
italy_serie-a/2016-2017/2017-05-28 - 19-00 AS Roma 3 - 2 Genoa/2,"And the fact that Barbara Rossa, a red beard, who was also not always Luciano Spalletti’s favorite football player,",IRRELEVANT
germany_bundesliga/2016-2017/2017-01-29 - 19-30 1. FSV Mainz 05 1 - 1 Dortmund/1,Marco Reus loves to play.,IRRELEVANT
germany_bundesliga/2015-2016/2016-04-09 - 16-30 VfB Stuttgart 1 - 3 Bayern Munich/2,"Yes, hello, our idol.",IRRELEVANT
italy_serie-a/2016-2017/2017-03-12 - 17-00 Napoli 3 - 0 Crotone/2,Defender.,CURRENT
italy_serie-a/2016-2017/2017-05-20 - 21-45 Napoli 4 - 1 Fiorentina/1,"Doesn't seem like he's going to show a yellow card,",CURRENT
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Olympiakos Piraeus 0 - 3 Bayern Munich/2,bernhard he had lost his regular place in the Bundesliga last season,PAST
germany_bundesliga/2016-2017/2016-09-23 - 21-30 Dortmund 3 - 1 SC Freiburg/1,Idol.,IRRELEVANT
europe_uefa-champions-league/2015-2016/2015-09-16 - 21-45 Bayer Leverkusen 4 - 1 BATE/1,"And now, in my opinion, this is a conservative option.",CURRENT
france_ligue-1/2016-2017/2017-05-06 - 18-00 Paris SG 5 - 0 Bastia/2,"Yes, after the last season.",PAST
spain_laliga/2016-2017/2016-11-06 - 14-00 Real Madrid 3 - 0 Leganes/1,Goal!,CURRENT
france_ligue-1/2016-2017/2016-12-17 - 19-00 Guingamp 2 - 1 Paris SG/1,"This is what we had to do with Di Maria's part, even if I said it earlier he loses a lot of balls",PAST
france_ligue-1/2016-2017/2016-11-20 - 18-00 Saint Etienne 0 - 1 Nice/1,notably not been very fast on the supports and at the origin of this action it is,IRRELEVANT
spain_laliga/2016-2017/2017-03-12 - 18-15 Dep. La Coruna 2 - 1 Barcelona/2,I kick him out of the gate for Real Madrid,CURRENT
france_ligue-1/2016-2017/2016-12-17 - 19-00 Guingamp 2 - 1 Paris SG/2,last year,PAST
france_ligue-1/2016-2017/2017-02-24 - 18-00 Nice 2 - 1 Montpellier/1,I told you earlier that Nice had rarely been led here.,PAST
italy_serie-a/2014-2015/2015-05-16 - 19-00 Inter 1 - 2 Juventus/1,Shakiri,CURRENT
italy_serie-a/2016-2017/2017-04-09 - 16-00 Bologna 0 - 3 AS Roma/1,you may be getting old Francesco's last season under and in his career until he announced the reign,PAST
germany_bundesliga/2015-2016/2015-09-22 - 21-00 Bayern Munich 5 - 1 Wolfsburg/2,Idol.,IRRELEVANT
italy_serie-a/2016-2017/2016-09-16 - 21-45 Sampdoria 0 - 1 AC Milan/1,It is quite possible that,CURRENT
italy_serie-a/2016-2017/2017-05-14 - 21-45 AS Roma 3 - 1 Juventus/1,Quite unusual,CURRENT
italy_serie-a/2016-2017/2016-10-30 - 17-00 AC Milan 1 - 0 Pescara/1,"This was quite a long time ago, in 2011.",PAST
italy_serie-a/2014-2015/2015-05-17 - 13-30 Sassuolo 3 - 2 AC Milan/2,There is the ball back in the front.,PAST
italy_serie-a/2016-2017/2017-02-12 - 14-30 Crotone 0 - 2 AS Roma/2,Another change for Crotone,CURRENT
spain_laliga/2016-2017/2017-02-26 - 18-15 Atl. Madrid 1 - 2 Barcelona/2,"Which places the Colchonero team, along with Sevilla, as Messi's favorite victim, in quotes.",IRRELEVANT
germany_bundesliga/2016-2017/2016-10-14 - 21-30 Dortmund 1 - 1 Hertha Berlin/2,We see here that the hip is slightly behind.,CURRENT
italy_serie-a/2016-2017/2016-12-04 - 17-00 Lazio 0 - 2 AS Roma/2,They say everything is very bad.,CURRENT
italy_serie-a/2016-2017/2017-03-18 - 18-00 Torino 2 - 2 Internazionale/2,What was nak Idol in the Famicom.,IRRELEVANT
italy_serie-a/2016-2017/2016-08-28 - 21-45 Cagliari 2 - 2 AS Roma/1,Losses and rebounds.,CURRENT
france_ligue-1/2016-2017/2017-02-08 - 18-00 Nice 1 - 0 Saint Etienne/2,"in this game the strongest match is played from Dijon, he moved last season because he started the current one",PAST
europe_uefa-champions-league/2015-2016/2015-11-03 - 22-45 Benfica 2 - 1 Galatasaray/1,A very bad start compared to last season,PAST
germany_bundesliga/2015-2016/2015-09-19 - 16-30 Darmstadt 0 - 3 Bayern Munich/1,A crowd favorite at the Böllenfall Gate anyway.,IRRELEVANT
germany_bundesliga/2015-2016/2016-04-02 - 16-30 Bayern Munich 1 - 0 Eintracht Frankfurt/1,He loves the Bavarians.,IRRELEVANT
spain_laliga/2016-2017/2017-04-29 - 17-15 Real Madrid 2 - 1 Valencia/2,"Sergio's crossing is very good, we must celebrate it, they have to be very very attentive at the back in this type of issues",PAST
italy_serie-a/2016-2017/2016-12-17 - 20-00 AC Milan 0 - 0 Atalanta/1,"Mon, stop bliver more fun.",CURRENT
france_ligue-1/2016-2017/2016-11-20 - 18-00 Saint Etienne 0 - 1 Nice/1,it's very warm,CURRENT
italy_serie-a/2016-2017/2016-10-25 - 21-45 Genoa 3 - 0 AC Milan/1,Born in the city of Latin.,IRRELEVANT
